Admin2,Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,date
Cleburne,Arkansas,US,35.53864922,-92.02640019,65,2,0,0,"Cleburne, Arkansas, US",04/06/2020
Clermont,Ohio,US,39.04847534,-84.15375786,27,1,0,0,"Clermont, Ohio, US",04/06/2020
Cleveland,Arkansas,US,33.89723187,-92.18537045,7,0,0,0,"Cleveland, Arkansas, US",04/06/2020
Cleveland,North Carolina,US,35.33553364,-81.55204486,18,0,0,0,"Cleveland, North Carolina, US",04/06/2020
Cleveland,Oklahoma,US,35.20413532,-97.32519562,180,11,0,0,"Cleveland, Oklahoma, US",04/06/2020
Clinch,Georgia,US,30.91395822,-82.70432472,2,0,0,0,"Clinch, Georgia, US",04/06/2020
Clinton,Illinois,US,38.60704876,-89.42385254,11,0,0,0,"Clinton, Illinois, US",04/06/2020
Clinton,Indiana,US,40.30319754,-86.47277257,4,0,0,0,"Clinton, Indiana, US",04/06/2020
Clinton,Iowa,US,41.89981633,-90.53275096,17,0,0,0,"Clinton, Iowa, US",04/06/2020
Clinton,Kentucky,US,36.72581156,-85.13377529,1,0,0,0,"Clinton, Kentucky, US",04/06/2020
Clinton,Michigan,US,42.94400871,-84.60145248,56,1,0,0,"Clinton, Michigan, US",04/06/2020
Clinton,Missouri,US,39.6013098,-94.40465394,8,0,0,0,"Clinton, Missouri, US",04/06/2020
Clinton,New York,US,44.74530905,-73.67875352,36,0,0,0,"Clinton, New York, US",04/06/2020
Clinton,Ohio,US,39.41485808,-83.80852286,8,0,0,0,"Clinton, Ohio, US",04/06/2020
Clearwater,Minnesota,US,47.57992111,-95.37790562,2,0,0,0,"Clearwater, Minnesota, US",04/06/2020
Clearfield,Pennsylvania,US,41.00110782,-78.47592663,7,0,0,0,"Clearfield, Pennsylvania, US",04/06/2020
Clear Creek,Colorado,US,39.68864463,-105.6463118,6,0,0,0,"Clear Creek, Colorado, US",04/06/2020
Clayton,Iowa,US,42.84443388,-91.34133693,4,0,0,0,"Clayton, Iowa, US",04/06/2020
Clarke,Virginia,US,39.11271747,-77.99199425,2,0,0,0,"Clarke, Virginia, US",04/06/2020
Clatsop,Oregon,US,45.99712889,-123.660711,4,0,0,0,"Clatsop, Oregon, US",04/06/2020
Clay,Alabama,US,33.26984193,-85.85836077,9,0,0,0,"Clay, Alabama, US",04/06/2020
Clay,Florida,US,29.98319144,-81.85609986,81,6,0,0,"Clay, Florida, US",04/06/2020
Clay,Georgia,US,31.62221166,-84.97713865,7,0,0,0,"Clay, Georgia, US",04/06/2020
Clay,Indiana,US,39.39561833,-87.11723506,4,0,0,0,"Clay, Indiana, US",04/06/2020
Clay,Iowa,US,43.08247182,-95.15096481,2,0,0,0,"Clay, Iowa, US",04/06/2020
Crittenden,Arkansas,US,35.21247318,-90.30839406,53,0,0,0,"Crittenden, Arkansas, US",04/06/2020
Clay,Kansas,US,39.34948772,-97.16518128,1,0,0,0,"Clay, Kansas, US",04/06/2020
Clay,Mississippi,US,33.65358105,-88.77784255,9,0,0,0,"Clay, Mississippi, US",04/06/2020
Clay,Missouri,US,39.31132056,-94.41850862,37,0,0,0,"Clay, Missouri, US",04/06/2020
Clay,North Carolina,US,35.05704275,-83.74353633,3,0,0,0,"Clay, North Carolina, US",04/06/2020
Clay,South Dakota,US,42.91296147,-96.97656917,3,0,0,0,"Clay, South Dakota, US",04/06/2020
Clay,Tennessee,US,36.55151008,-85.53930419,1,0,0,0,"Clay, Tennessee, US",04/06/2020
Clay,Texas,US,33.78686685,-98.20771198,1,0,0,0,"Clay, Texas, US",04/06/2020
Clayton,Georgia,US,33.54187245,-84.35594188,244,9,0,0,"Clayton, Georgia, US",04/06/2020
Clay,Minnesota,US,46.89289518,-96.48761922,19,0,0,0,"Clay, Minnesota, US",04/06/2020
Crittenden,Kentucky,US,37.35839237,-88.08826090000002,1,0,0,0,"Crittenden, Kentucky, US",04/06/2020
Crockett,Tennessee,US,35.81830662,-89.14916269,0,0,0,0,"Crockett, Tennessee, US",04/06/2020
Crook,Oregon,US,44.14230227,-120.356297,1,0,0,0,"Crook, Oregon, US",04/06/2020
Donley,Texas,US,34.96517499,-100.8140093,7,0,0,0,"Donley, Texas, US",04/06/2020
Dooly,Georgia,US,32.15630737,-83.79746561,19,1,0,0,"Dooly, Georgia, US",04/06/2020
Door,Wisconsin,US,44.95856458,-87.30002707,4,0,0,0,"Door, Wisconsin, US",04/06/2020
Dorchester,Maryland,US,38.45413522,-76.02752426,1,0,0,0,"Dorchester, Maryland, US",04/06/2020
Dorchester,South Carolina,US,33.0794369,-80.40502652,52,0,0,0,"Dorchester, South Carolina, US",04/06/2020
Dougherty,Georgia,US,31.53328528,-84.21722377,716,31,0,0,"Dougherty, Georgia, US",04/06/2020
Douglas,Colorado,US,39.33133796,-104.930001,227,3,0,0,"Douglas, Colorado, US",04/06/2020
Douglas,Georgia,US,33.70291126,-84.77026156,102,5,0,0,"Douglas, Georgia, US",04/06/2020
Douglas,Illinois,US,39.76768052,-88.21854195,10,0,0,0,"Douglas, Illinois, US",04/06/2020
Douglas,Kansas,US,38.88503636,-95.2925121,36,0,0,0,"Douglas, Kansas, US",04/06/2020
Douglas,Minnesota,US,45.93348491,-95.45335469,1,0,0,0,"Douglas, Minnesota, US",04/06/2020
Douglas,Nebraska,US,41.29518299,-96.15085305,159,4,0,0,"Douglas, Nebraska, US",04/06/2020
Douglas,Nevada,US,38.912862,-119.6171333,7,0,0,0,"Douglas, Nevada, US",04/06/2020
Douglas,Oregon,US,43.27941273,-123.167291,11,0,0,0,"Douglas, Oregon, US",04/06/2020
Douglas,Washington,US,47.7361335,-119.692937,10,0,0,0,"Douglas, Washington, US",04/06/2020
Doniphan,Kansas,US,39.79067154,-95.14056866,1,0,0,0,"Doniphan, Kansas, US",04/06/2020
Douglas,Wisconsin,US,46.43222285,-91.91595768,7,0,0,0,"Douglas, Wisconsin, US",04/06/2020
Dona Ana,New Mexico,US,32.35275771,-106.83293870000001,30,0,0,0,"Dona Ana,New Mexico,US",04/06/2020
Dodge,Nebraska,US,41.58071748,-96.65598179,7,0,0,0,"Dodge, Nebraska, US",04/06/2020
Des Moines,Iowa,US,40.92012606,-91.18326592,1,0,0,0,"Des Moines, Iowa, US",04/06/2020
Deschutes,Oregon,US,43.91570171,-121.2289121,39,0,0,0,"Deschutes, Oregon, US",04/06/2020
Desha,Arkansas,US,33.83011025,-91.25500948,5,0,0,0,"Desha, Arkansas, US",04/06/2020
Deuel,South Dakota,US,44.75994309,-96.66943645,1,0,0,0,"Deuel, South Dakota, US",04/06/2020
Dickenson,Virginia,US,37.12560977,-82.35124171,0,0,0,0,"Dickenson, Virginia, US",04/06/2020
Dickinson,Iowa,US,43.37787725,-95.1510206,1,0,0,0,"Dickinson, Iowa, US",04/06/2020
Dickinson,Michigan,US,46.00999672,-87.86961634,2,1,0,0,"Dickinson, Michigan, US",04/06/2020
Dickson,Tennessee,US,36.14669837,-87.35891709,24,0,0,0,"Dickson, Tennessee, US",04/06/2020
Dillon,South Carolina,US,34.39007791,-79.37741872,1,0,0,0,"Dillon, South Carolina, US",04/06/2020
Dinwiddie,Virginia,US,37.07544585,-77.63451754,0,0,0,0,"Dinwiddie, Virginia, US",04/06/2020
District of Columbia,District of Columbia,US,38.90417773,-77.01655992,1097,24,0,0,"District of Columbia,District of Columbia,US",04/06/2020
Divide,North Dakota,US,48.814938700000006,-103.4873611,1,0,0,0,"Divide, North Dakota, US",04/06/2020
Dixie,Florida,US,29.60631086,-83.15724673,1,0,0,0,"Dixie, Florida, US",04/06/2020
Dodge,Georgia,US,32.17265114,-83.16948926,8,0,0,0,"Dodge, Georgia, US",04/06/2020
Dodge,Minnesota,US,44.02238415,-92.86244324,10,0,0,0,"Dodge, Minnesota, US",04/06/2020
Dodge,Wisconsin,US,43.41576662,-88.70928178,15,0,0,0,"Dodge, Wisconsin, US",04/06/2020
Drew,Arkansas,US,33.59035001,-91.71777921,5,0,0,0,"Drew, Arkansas, US",04/06/2020
DuPage,Illinois,US,41.85116968,-88.08642662,715,22,0,0,"DuPage, Illinois, US",04/06/2020
Dubois,Indiana,US,38.36597551,-86.87924170000002,7,0,0,0,"Dubois, Indiana, US",04/06/2020
Eddy,New Mexico,US,32.47167456,-104.3053527,4,1,0,0,"Eddy, New Mexico, US",04/06/2020
Eddy,North Dakota,US,47.71701474,-98.90432337,1,0,0,0,"Eddy, North Dakota, US",04/06/2020
Edgecombe,North Carolina,US,35.91230639,-77.59436892,5,0,0,0,"Edgecombe, North Carolina, US",04/06/2020
Edgefield,South Carolina,US,33.77221995,-81.96231108,6,0,0,0,"Edgefield, South Carolina, US",04/06/2020
Edmonson,Kentucky,US,37.21218923,-86.23955613,5,0,0,0,"Edmonson, Kentucky, US",04/06/2020
Effingham,Georgia,US,32.36616021,-81.34280942,13,1,0,0,"Effingham, Georgia, US",04/06/2020
Effingham,Illinois,US,39.05935711,-88.58969584,1,0,0,0,"Effingham, Illinois, US",04/06/2020
El Dorado,California,US,38.77965956,-120.5233166,22,0,0,0,"El Dorado, California, US",04/06/2020
El Paso,Colorado,US,38.83240149,-104.5251411,441,28,0,0,"El Paso, Colorado, US",04/06/2020
El Paso,Texas,US,31.76980765,-106.23632749999999,132,0,0,0,"El Paso,Texas,US",04/06/2020
Elbert,Colorado,US,39.28656773,-104.1358721,9,1,0,0,"Elbert, Colorado, US",04/06/2020
Elbert,Georgia,US,34.11302332,-82.83936148,2,0,0,0,"Elbert, Georgia, US",04/06/2020
Elkhart,Indiana,US,41.59761169,-85.85875695,36,3,0,0,"Elkhart, Indiana, US",04/06/2020
Elko,Nevada,US,41.14531606,-115.3577619,8,1,0,0,"Elko, Nevada, US",04/06/2020
Ellis,Texas,US,32.34894117,-96.79371841,29,2,0,0,"Ellis, Texas, US",04/06/2020
Ector,Texas,US,31.86898877,-102.5429428,26,0,0,0,"Ector, Texas, US",04/06/2020
Eau Claire,Wisconsin,US,44.726614,-91.28609183,21,0,0,0,"Eau Claire, Wisconsin, US",04/06/2020
Eaton,Michigan,US,42.59599185,-84.83740035,57,2,0,0,"Eaton, Michigan, US",04/06/2020
Eastland,Texas,US,32.32743996,-98.83243566,3,0,0,0,"Eastland, Texas, US",04/06/2020
Dubuque,Iowa,US,42.46815349,-90.88181925,25,1,0,0,"Dubuque, Iowa, US",04/06/2020
Duchesne,Utah,US,40.29772254,-110.425237,1,0,0,0,"Duchesne, Utah, US",04/06/2020
Dukes and Nantucket,Massachusetts,US,41.40674725,-70.68763497,17,1,0,0,"Dukes and Nantucket,Massachusetts,US",04/06/2020
Dunklin,Missouri,US,36.27167174,-90.09122243,8,0,0,0,"Dunklin, Missouri, US",04/06/2020
Dunn,North Dakota,US,47.35423935,-102.6160468,1,0,0,0,"Dunn, North Dakota, US",04/06/2020
Dunn,Wisconsin,US,44.94562799,-91.8962481,5,0,0,0,"Dunn, Wisconsin, US",04/06/2020
Duplin,North Carolina,US,34.93449805,-77.93140529,5,0,0,0,"Duplin, North Carolina, US",04/06/2020
Denver,Colorado,US,39.76018276,-104.8725695,847,15,0,0,"Denver, Colorado, US",04/06/2020
Durham,North Carolina,US,36.03638492,-78.87608331,191,1,0,0,"Durham, North Carolina, US",04/06/2020
Duval,Florida,US,30.33225875,-81.66976468,475,9,0,0,"Duval, Florida, US",04/06/2020
Dyer,Tennessee,US,36.05931946,-89.41542855,9,0,0,0,"Dyer, Tennessee, US",04/06/2020
Eagle,Colorado,US,39.62754308,-106.6933637,355,5,0,0,"Eagle, Colorado, US",04/06/2020
Early,Georgia,US,31.32155345,-84.90255207,76,1,0,0,"Early, Georgia, US",04/06/2020
East Baton Rouge,Louisiana,US,30.53842039,-91.09777565,816,25,0,0,"East Baton Rouge, Louisiana, US",04/06/2020
East Carroll,Louisiana,US,32.73926954,-91.23425694,1,0,0,0,"East Carroll, Louisiana, US",04/06/2020
East Feliciana,Louisiana,US,30.84425359,-91.04976723,39,0,0,0,"East Feliciana, Louisiana, US",04/06/2020
Dutchess,New York,US,41.76486060000001,-73.74356679,1189,9,0,0,"Dutchess, New York, US",04/06/2020
Chickasaw,Iowa,US,43.06001295,-92.31773347,1,0,0,0,"Chickasaw, Iowa, US",04/06/2020
Denton,Texas,US,33.20521901,-97.11691153,337,7,0,0,"Denton, Texas, US",04/06/2020
Delta,Colorado,US,38.86246243,-107.8631342,5,0,0,0,"Delta, Colorado, US",04/06/2020
Custer,Idaho,US,44.24186819,-114.2855494,2,0,0,0,"Custer, Idaho, US",04/06/2020
Custer,Nebraska,US,41.39374521,-99.72805369,1,0,0,0,"Custer, Nebraska, US",04/06/2020
Custer,Oklahoma,US,35.63853802,-99.00170785,5,0,0,0,"Custer, Oklahoma, US",04/06/2020
Cuyahoga,Ohio,US,41.424119,-81.65918339,871,15,0,0,"Cuyahoga, Ohio, US",04/06/2020
Dade,Georgia,US,34.854916700000004,-85.50490424,1,1,0,0,"Dade, Georgia, US",04/06/2020
Dakota,Minnesota,US,44.67172617,-93.06299363,67,2,0,0,"Dakota, Minnesota, US",04/06/2020
Dale,Alabama,US,31.43037123,-85.61095742,4,0,0,0,"Dale, Alabama, US",04/06/2020
Dallam,Texas,US,36.27787176,-102.6020725,1,0,0,0,"Dallam, Texas, US",04/06/2020
Dallas,Alabama,US,32.32688101,-87.10866709999998,7,0,0,0,"Dallas, Alabama, US",04/06/2020
Dallas,Arkansas,US,33.97042763,-92.65167437,1,0,0,0,"Dallas, Arkansas, US",04/06/2020
Dallas,Iowa,US,41.68560356,-94.04127625,35,0,0,0,"Dallas, Iowa, US",04/06/2020
Dallas,Missouri,US,37.6811355,-93.02127031,1,0,0,0,"Dallas, Missouri, US",04/06/2020
Dallas,Texas,US,32.76670599,-96.7779605,1155,18,0,0,"Dallas, Texas, US",04/06/2020
Dane,Wisconsin,US,43.06601594,-89.41733797,287,9,0,0,"Dane, Wisconsin, US",04/06/2020
Danville,Virginia,US,36.58022376,-79.40395668,13,0,0,0,"Danville, Virginia, US",04/06/2020
Custer,Colorado,US,38.10883162,-105.3683478,2,0,0,0,"Custer, Colorado, US",04/06/2020
Dare,North Carolina,US,35.66520691,-75.71767334,6,0,0,0,"Dare, North Carolina, US",04/06/2020
Curry,New Mexico,US,34.57421077,-103.3468876,6,0,0,0,"Curry, New Mexico, US",04/06/2020
Cuming,Nebraska,US,41.91637624,-96.78730772,2,0,0,0,"Cuming, Nebraska, US",04/06/2020
Crook,Wyoming,US,44.58855102,-104.5697705,1,0,0,0,"Crook, Wyoming, US",04/06/2020
Crosby,Texas,US,33.61431553,-101.3000364,1,0,0,0,"Crosby, Texas, US",04/06/2020
Cross,Arkansas,US,35.29631396,-90.77185818,5,0,0,0,"Cross, Arkansas, US",04/06/2020
Crow Wing,Minnesota,US,46.48096553,-94.06755609,6,0,0,0,"Crow Wing, Minnesota, US",04/06/2020
Crowley,Colorado,US,38.32608609,-103.7844965,1,1,0,0,"Crowley, Colorado, US",04/06/2020
Cullman,Alabama,US,34.13020303,-86.86888037,20,1,0,0,"Cullman, Alabama, US",04/06/2020
Culpeper,Virginia,US,38.48199985,-77.95630870000002,8,0,0,0,"Culpeper, Virginia, US",04/06/2020
Cumberland,Illinois,US,39.27432424,-88.2401158,1,0,0,0,"Cumberland, Illinois, US",04/06/2020
Cumberland,Kentucky,US,36.78926125,-85.39050034,1,0,0,0,"Cumberland, Kentucky, US",04/06/2020
Cumberland,Maine,US,43.8370751,-70.37226999,249,5,0,0,"Cumberland, Maine, US",04/06/2020
Cumberland,New Jersey,US,39.37199394,-75.10712559,64,2,0,0,"Cumberland, New Jersey, US",04/06/2020
Cumberland,North Carolina,US,35.04762133,-78.82623165,48,0,0,0,"Cumberland, North Carolina, US",04/06/2020
Cumberland,Pennsylvania,US,40.1625372,-77.26130755,68,2,0,0,"Cumberland, Pennsylvania, US",04/06/2020
Cumberland,Tennessee,US,35.95271721,-84.99840585,26,0,0,0,"Cumberland, Tennessee, US",04/06/2020
Cumberland,Virginia,US,37.51328851,-78.24398086,2,0,0,0,"Cumberland, Virginia, US",04/06/2020
Currituck,North Carolina,US,36.36123664,-75.95876401,2,0,0,0,"Currituck, North Carolina, US",04/06/2020
Darke,Ohio,US,40.13412966,-84.6194517,32,6,0,0,"Darke, Ohio, US",04/06/2020
Darlington,South Carolina,US,34.33358335,-79.96027485,27,0,0,0,"Darlington, South Carolina, US",04/06/2020
Dauphin,Pennsylvania,US,40.41377078,-76.77993242,132,1,0,0,"Dauphin, Pennsylvania, US",04/06/2020
DeWitt,Texas,US,29.08101855,-97.3568117,7,0,0,0,"DeWitt, Texas, US",04/06/2020
Deaf Smith,Texas,US,34.96522957,-102.6054267,7,0,0,0,"Deaf Smith, Texas, US",04/06/2020
Dearborn,Indiana,US,39.14647946,-84.97333539,38,1,0,0,"Dearborn, Indiana, US",04/06/2020
Decatur,Georgia,US,30.87967778,-84.57619536,20,0,0,0,"Decatur, Georgia, US",04/06/2020
Decatur,Indiana,US,39.30712658,-85.50087166,90,4,0,0,"Decatur, Indiana, US",04/06/2020
Decatur,Tennessee,US,35.60048904,-88.11043779,0,0,0,0,"Decatur, Tennessee, US",04/06/2020
Deer Lodge,Montana,US,46.05953325,-113.073353,3,0,0,0,"Deer Lodge, Montana, US",04/06/2020
Defiance,Ohio,US,41.32398837,-84.49076944,8,0,0,0,"Defiance, Ohio, US",04/06/2020
Del Norte,California,US,41.74228275,-123.8974063,2,0,0,0,"Del Norte, California, US",04/06/2020
Delaware,Indiana,US,40.22787247,-85.39732772,40,1,0,0,"Delaware, Indiana, US",04/06/2020
Delaware,Iowa,US,42.47104597,-91.3664492,0,0,0,0,"Delaware, Iowa, US",04/06/2020
Delaware,New York,US,42.19837623,-74.96709306,29,1,0,0,"Delaware, New York, US",04/06/2020
Delaware,Ohio,US,40.27942393,-83.00457058,77,1,0,0,"Delaware, Ohio, US",04/06/2020
Delaware,Oklahoma,US,36.40823634,-94.80325046,13,0,0,0,"Delaware, Oklahoma, US",04/06/2020
Delaware,Pennsylvania,US,39.91680171,-75.40243663,822,15,0,0,"Delaware, Pennsylvania, US",04/06/2020
DeSoto,Mississippi,US,34.87625235,-89.99091418,136,1,0,0,"DeSoto, Mississippi, US",04/06/2020
DeSoto,Florida,US,27.18677893,-81.80941373,14,2,0,0,"DeSoto,Florida,US",04/06/2020
DeKalb,Tennessee,US,35.97616272,-85.83689361,7,0,0,0,"DeKalb,Tennessee,US",04/06/2020
DeKalb,Missouri,US,39.89201062,-94.40476508,1,0,0,0,"DeKalb, Missouri, US",04/06/2020
Davidson,North Carolina,US,35.79115496,-80.21256572,63,1,0,0,"Davidson, North Carolina, US",04/06/2020
Davidson,Tennessee,US,36.17007426,-86.78646056,819,7,0,0,"Davidson, Tennessee, US",04/06/2020
Davie,North Carolina,US,35.93099927,-80.54496571,20,2,0,0,"Davie, North Carolina, US",04/06/2020
Daviess,Indiana,US,38.70186039,-87.07185406,2,0,0,0,"Daviess, Indiana, US",04/06/2020
Daviess,Kentucky,US,37.73028906,-87.09019479999998,55,1,0,0,"Daviess, Kentucky, US",04/06/2020
Davis,Utah,US,40.99001837,-112.1139997,154,2,0,0,"Davis, Utah, US",04/06/2020
Davison,South Dakota,US,43.67490933,-98.14458906,3,0,0,0,"Davison, South Dakota, US",04/06/2020
Delta,Michigan,US,45.90484910000001,-86.9080745,7,0,0,0,"Delta, Michigan, US",04/06/2020
Dawson,Georgia,US,34.44244079,-84.16964071,19,0,0,0,"Dawson, Georgia, US",04/06/2020
Dawson,Texas,US,32.74255572,-101.9477242,7,0,0,0,"Dawson, Texas, US",04/06/2020
De Soto,Louisiana,US,32.05457447,-93.74130302,82,4,0,0,"De Soto, Louisiana, US",04/06/2020
De Witt,Illinois,US,40.17514519,-88.90959682,3,0,0,0,"De Witt, Illinois, US",04/06/2020
DeKalb,Alabama,US,34.45946862,-85.80782906,14,0,0,0,"DeKalb, Alabama, US",04/06/2020
DeKalb,Georgia,US,33.76944049,-84.22396017,579,10,0,0,"DeKalb, Georgia, US",04/06/2020
DeKalb,Illinois,US,41.89373302,-88.76958483,22,1,0,0,"DeKalb, Illinois, US",04/06/2020
DeKalb,Indiana,US,41.39804622,-84.99906934,4,0,0,0,"DeKalb,Indiana,US",04/06/2020
Dawson,Nebraska,US,40.87028216,-99.8201461,1,0,0,0,"Dawson, Nebraska, US",04/06/2020
Elmore,Alabama,US,32.59785413,-86.14415284,19,0,0,0,"Elmore, Alabama, US",04/06/2020
Cheyenne,Nebraska,US,41.21999357,-102.9941693,1,0,0,0,"Cheyenne, Nebraska, US",04/06/2020
Chesterfield,South Carolina,US,34.64137396,-80.15640140000002,15,0,0,0,"Chesterfield, South Carolina, US",04/06/2020
Boone,Indiana,US,40.0509304,-86.46841646,64,1,0,0,"Boone, Indiana, US",04/06/2020
Boone,Iowa,US,42.03657094,-93.9313999,3,0,0,0,"Boone, Iowa, US",04/06/2020
Boone,Kentucky,US,38.97065142,-84.72615357,12,1,0,0,"Boone, Kentucky, US",04/06/2020
Boone,Missouri,US,38.99186229,-92.30723575,76,1,0,0,"Boone, Missouri, US",04/06/2020
Bossier,Louisiana,US,32.67932307,-93.60460152,139,3,0,0,"Bossier, Louisiana, US",04/06/2020
Botetourt,Virginia,US,37.55531756,-79.80982182,15,0,0,0,"Botetourt, Virginia, US",04/06/2020
Boulder,Colorado,US,40.09313619,-105.3546767,189,3,0,0,"Boulder, Colorado, US",04/06/2020
Bourbon,Kansas,US,37.85508555,-94.84865997,6,0,0,0,"Bourbon, Kansas, US",04/06/2020
Bourbon,Kentucky,US,38.2054607,-84.21827874,4,1,0,0,"Bourbon, Kentucky, US",04/06/2020
Bowie,Texas,US,33.44626922,-94.41834132,14,1,0,0,"Bowie, Texas, US",04/06/2020
Box Elder,Utah,US,41.52106798,-113.0832816,11,0,0,0,"Box Elder, Utah, US",04/06/2020
Boyd,Kentucky,US,38.36176608,-82.68652187,13,1,0,0,"Boyd, Kentucky, US",04/06/2020
Boyle,Kentucky,US,37.62680923,-84.8633779,7,0,0,0,"Boyle, Kentucky, US",04/06/2020
Bracken,Kentucky,US,38.69158994,-84.08532444,1,0,0,0,"Bracken, Kentucky, US",04/06/2020
Bradford,Florida,US,29.95079741,-82.16611613,8,0,0,0,"Bradford, Florida, US",04/06/2020
Boone,Illinois,US,42.32359279,-88.82345779,4,0,0,0,"Boone, Illinois, US",04/06/2020
Bradford,Pennsylvania,US,41.78869215,-76.51570822,10,0,0,0,"Bradford, Pennsylvania, US",04/06/2020
Boone,Arkansas,US,36.3084504,-93.09374925,1,0,0,0,"Boone, Arkansas, US",04/06/2020
Bonner,Idaho,US,48.29996017,-116.6017932,2,0,0,0,"Bonner, Idaho, US",04/06/2020
Blackford,Indiana,US,40.47388153,-85.32499702,4,0,0,0,"Blackford, Indiana, US",04/06/2020
Bladen,North Carolina,US,34.61296243,-78.56180059,1,0,0,0,"Bladen, North Carolina, US",04/06/2020
Blaine,Idaho,US,43.4085812,-113.9752658,410,2,0,0,"Blaine, Idaho, US",04/06/2020
Blair,Pennsylvania,US,40.47961444,-78.34917412,5,0,0,0,"Blair, Pennsylvania, US",04/06/2020
Blanco,Texas,US,30.26640707,-98.3999852,2,0,0,0,"Blanco, Texas, US",04/06/2020
Bland,Virginia,US,37.13128068,-81.13599391,0,0,0,0,"Bland, Virginia, US",04/06/2020
Bleckley,Georgia,US,32.43829035,-83.33035166,1,0,0,0,"Bleckley, Georgia, US",04/06/2020
Bledsoe,Tennessee,US,35.59942968,-85.20611967,3,0,0,0,"Bledsoe, Tennessee, US",04/06/2020
Blount,Alabama,US,33.98210918,-86.56790593,10,0,0,0,"Blount, Alabama, US",04/06/2020
Blount,Tennessee,US,35.68938198,-83.92847788,38,2,0,0,"Blount, Tennessee, US",04/06/2020
Blue Earth,Minnesota,US,44.03554215,-94.06699781,16,0,0,0,"Blue Earth, Minnesota, US",04/06/2020
Bolivar,Mississippi,US,33.79696941,-90.87372121,51,2,0,0,"Bolivar, Mississippi, US",04/06/2020
Bollinger,Missouri,US,37.32449052,-90.02725304,1,0,0,0,"Bollinger, Missouri, US",04/06/2020
Bon Homme,South Dakota,US,42.98914167,-97.88592746,2,0,0,0,"Bon Homme, South Dakota, US",04/06/2020
Bond,Illinois,US,38.88829622,-89.43534887,3,0,0,0,"Bond, Illinois, US",04/06/2020
Bonneville,Idaho,US,43.38713372,-111.6161537,6,0,0,0,"Bonneville, Idaho, US",04/06/2020
Black Hawk,Iowa,US,42.4704581,-92.30524729,12,0,0,0,"Black Hawk, Iowa, US",04/06/2020
Bradley,Arkansas,US,33.46755808,-92.15980837,4,0,0,0,"Bradley, Arkansas, US",04/06/2020
Branch,Michigan,US,41.91600556,-85.05929476,15,1,0,0,"Branch, Michigan, US",04/06/2020
Brown,South Dakota,US,45.58994323,-98.35165355,13,0,0,0,"Brown, South Dakota, US",04/06/2020
Brown,Texas,US,31.77430356,-98.99907113,6,0,0,0,"Brown, Texas, US",04/06/2020
Brown,Wisconsin,US,44.4526553,-88.00411844,39,0,0,0,"Brown, Wisconsin, US",04/06/2020
Brunswick,North Carolina,US,34.070565,-78.22814204,26,1,0,0,"Brunswick, North Carolina, US",04/06/2020
Brunswick,Virginia,US,36.76366949,-77.8593436,1,0,0,0,"Brunswick, Virginia, US",04/06/2020
Bryan,Georgia,US,32.00979311,-81.44002948,21,2,0,0,"Bryan, Georgia, US",04/06/2020
Bryan,Oklahoma,US,33.96472458,-96.25903472,3,0,0,0,"Bryan, Oklahoma, US",04/06/2020
Buchanan,Iowa,US,42.4709188,-91.83510825,5,0,0,0,"Buchanan, Iowa, US",04/06/2020
Buchanan,Missouri,US,39.65816401,-94.80138942,11,0,0,0,"Buchanan, Missouri, US",04/06/2020
Buchanan,Virginia,US,37.26818323,-82.03749726,0,0,0,0,"Buchanan, Virginia, US",04/06/2020
Buckingham,Virginia,US,37.57242268,-78.52518834,4,0,0,0,"Buckingham, Virginia, US",04/06/2020
Bucks,Pennsylvania,US,40.33682119,-75.10836643,634,17,0,0,"Bucks, Pennsylvania, US",04/06/2020
Buena Vista,Virginia,US,37.73484642,-79.35296097,4,0,0,0,"Buena Vista,Virginia,US",04/06/2020
Buffalo,Nebraska,US,40.85486962,-99.07500296,18,1,0,0,"Buffalo, Nebraska, US",04/06/2020
Buffalo,Wisconsin,US,44.37835084,-91.75332578,2,1,0,0,"Buffalo, Wisconsin, US",04/06/2020
